2151	0	0.566051115	0.883586646	0.375543	0.866925434	0.35531807	0.925781961	0.804850981	0.766344911	0.945863481	0.897523396	0.930992467	0.771181092	0.485831914	0.884655314	0.534181967	0.970354934	0.746718913	0.426136203	0.869857096	0.194385219	0.094863835	0.522921445	0.155728264
4671	0	0.34561657	0.814319626	0.898411633	0.146466091	0.261624085	0.117977578	0.578860619	0.201129978	0.988635572	0.690840254	0.994665777	0.50121512	0.741556254	0.006954547	0.011338222	0.651573184	0.376334588	0.211601548	0.025296623	0.588511001	0.142261888	0.147950353	0.761222216
4551	0	0.214681703	0.618877563	0.903253527	0.360302903	0.656741671	0.12734277	0.553157842	0.090339659	0.442834114	0.53342814	0.001372597	0.944708475	0.83648548	0.682208083	0.075972114	0.994616132	0.394220365	0.847228762	0.249799388	0.020924532	0.308896975	0.183138163	0.05705463
116	0	0.792586261	0.654314321	0.707954877	0.355497872	0.9823947	0.546381192	0.57284052	0.211187912	0.133060929	0.562884151	0.458941397	0.101394935	0.991956099	0.940788822	0.554472562	0.671519305	0.517208021	0.592052764	0.945969736	0.062936643	0.81421876	0.194376655	0.651382915
3833	0	0.823521039	0.085912482	0.682443592	0.423137595	0.651288241	0.885682656	0.094033324	0.158996212	0.441707116	0.17368207	0.641203895	0.62392604	0.646018322	0.763084906	0.334872099	0.36315604	0.371863985	0.91305947	0.876271711	0.068933824	0.011995068	0.156178013	0.708001579
4469	0	0.400313651	0.530805026	0.874418163	0.851246909	0.859884667	0.239393169	0.472305518	0.37870023	0.973364902	0.317145115	0.475101088	0.485030821	0.072947434	0.458863297	0.001182436	0.207023532	0.554093033	0.667515908	0.901661954	0.76542067	0.374481306	0.65705019	0.318296449
1235	0	0.503978357	0.584771143	0.37861898	0.129013376	0.335456567	0.819752507	0.657107085	0.342620211	0.4831565	0.388418569	0.384690393	0.039946546	0.712286183	0.226098246	0.827666573	0.194248589	0.868581614	0.849799668	0.286716085	0.209823346	0.253866981	0.030406356	0.084079124
3318	0	0.181677146	0.653478718	0.798579143	0.518423082	0.091469426	0.359246672	0.05995267	0.244961104	0.36525104	0.925153819	0.170220063	0.674669598	0.095796073	0.7953193	0.475900037	0.526371461	0.974976277	0.881990411	0.994741144	0.187403413	0.260292424	0.49924851	0.362801038
2252	0	0.387515325	0.531946199	0.072889389	0.236453081	0.281441025	0.518682805	0.131365925	0.025397243	0.059399264	0.23366633	0.638674133	0.755771586	0.183872846	0.921454159	0.434393942	0.080350123	0.810791397	0.767147815	0.01968308	0.414348085	0.163304185	0.598575113	0.108813212
977	0	0.130490357	0.264688714	0.363426774	0.022954189	0.812872915	0.756504634	0.250596713	0.19652622	0.880709785	0.196555671	0.461959836	0.544682674	0.601691533	0.107571613	0.408654604	0.570381424	0.396081268	0.811937328	0.022107767	0.860562201	0.056874599	0.988253129	0.865515906
3094	0	0.161153207	0.263921432	0.564276448	0.189346589	0.158909244	0.204370064	0.533258651	0.663899656	0.634442436	0.855544532	0.133325463	0.915165394	0.204638564	0.561349935	0.422736663	0.309341558	0.462163673	0.845353407	0.887088937	0.010834887	0.344160811	0.102890102	0.292658916
1490	0	0.450124162	0.800386139	0.55541387	0.861812861	0.516752297	0.626953472	0.324633591	0.092257006	0.333029305	0.201251837	0.019187163	0.719884134	0.428878209	0.978493449	0.038740622	0.363468233	0.419711357	0.695527304	0.214909665	0.887377957	0.261769343	0.24679185	0.996809614
2713	0	0.066121901	0.497899589	0.369718716	0.017534204	0.945108559	0.632944412	0.149039243	0.169251103	0.732885444	0.269049042	0.448353146	0.466241383	0.599366092	0.481978661	0.325343296	0.762669176	0.434402877	0.461249602	0.98730317	0.348165879	0.754899711	0.179824921	0.193340216
4187	0	0.768307391	0.466171616	0.67002965	0.760337031	0.424672781	0.283210691	0.630893586	0.506251452	0.925145181	0.461254245	0.658168033	0.425344139	0.688743369	0.175666856	0.751432677	0.545019693	0.762325903	0.520501981	0.318858181	0.969236496	0.089730036	0.808554812	0.754539216
2825	0	0.939279375	0.200274754	0.774576817	0.662801897	0.883663553	0.206117494	0.704121372	0.176612984	0.009649837	0.208200841	0.439041617	0.022159531	0.348428992	0.456889287	0.871613003	0.278081119	0.946077073	0.782763166	0.735161672	0.090142737	0.110395175	0.651522711	0.901989457
3446	0	0.727421902	0.822420533	0.199856898	0.56414089	0.256498398	0.169036314	0.156066313	0.178872511	0.388680699	0.593702152	0.636021145	0.520810297	0.348819865	0.217489444	0.335055402	0.03070033	0.800453806	0.464340255	0.124670332	0.060497042	0.095369873	0.570099636	0.369732513
3094	0	0.161153207	0.263921432	0.564276448	0.189346589	0.158909244	0.204370064	0.533258651	0.663899656	0.634442436	0.855544532	0.133325463	0.915165394	0.204638564	0.561349935	0.422736663	0.309341558	0.462163673	0.845353407	0.887088937	0.010834887	0.344160811	0.102890102	0.292658916
3901	0	0.471012318	0.164349485	0.32552353	0.475378134	0.620405265	0.786991773	0.368408902	0.073062115	0.663280405	0.066406221	0.334252232	0.289657669	0.355904365	0.367946564	0.036637593	0.336118861	0.540687007	0.878317118	0.100230084	0.083932227	0.96487507	0.215294307	0.115101705
724	0	0.312772769	0.225936391	0.005649668	0.562338062	0.049677609	0.490381611	0.341276467	0.758475188	0.020619007	0.31487427	0.496689978	0.928465698	0.655537729	0.592437635	0.154655834	0.610185447	0.341219386	0.820316519	0.420452237	0.823513561	0.190469557	0.266558726	0.539527471
1088	0	0.791978483	0.878575718	0.619971489	0.820015396	0.413227008	0.358894515	0.82970218	0.145179812	0.116719883	0.096146347	0.359344297	0.516904205	0.695887019	0.752171054	0.616941876	0.610277033	0.492140248	0.905831127	0.683604079	0.80997248	0.000246834	0.58762805	0.775028431
139	0	0.65903394	0.75906108	0.448570513	0.724855368	0.983938945	0.129847041	0.474296611	0.44552673	0.741501975	0.290681711	0.40386179	0.951293527	0.477889289	0.357098183	0.492678116	0.459355473	0.432764825	0.480718671	0.866053553	0.248110807	0.253227512	0.714255489	0.374546967
3415	0	0.573672806	0.216004719	0.484946771	0.318541411	0.193817588	0.905449505	0.09378377	0.3471171	0.024482802	0.695853803	0.65544452	0.692644027	0.53212331	0.670636362	0.25305892	0.298476582	0.398219856	0.502446746	0.421470941	0.213549171	0.127958253	0.067911915	0.694967814
824	0	0.36081076	0.899115033	0.802319404	0.083477358	0.005342323	0.850932976	0.306240307	0.882186783	0.926859603	0.126437241	0.867938819	0.776687209	0.361488589	0.043819298	0.345036299	0.983339905	0.789981299	0.644090412	0.485408529	0.242910322	0.126005625	0.231109299	0.192422291
3639	0	0.478812704	0.441931782	0.664991484	0.699320308	0.573342615	0.428506285	0.838164533	0.27047684	0.93343491	0.750068591	0.671747941	0.815422994	0.619945456	0.082008533	0.234283324	0.280178075	0.598288128	0.614511301	0.892187633	0.345853506	0.581177156	0.541076967	0.589535956
521	0	0.884618992	0.318989292	0.11085576	0.081730728	0.747000106	0.491559379	0.026188267	0.606598272	0.700100633	0.510583987	0.342782982	0.444262174	0.177656573	0.577017467	0.443022188	0.957702623	0.725614274	0.99344015	0.271844231	0.044367959	0.114181215	0.930409472	0.968156163
383	0	0.959857943	0.609494504	0.85005884	0.276169653	0.541528551	0.41629491	0.990131035	0.605484201	0.700611144	0.725154894	0.949801914	0.940340978	0.628970964	0.771582333	0.218857185	0.684634891	0.281373994	0.955493687	0.031130227	0.622812591	0.466820852	0.534032215	0.372273331
4209	0	0.137950025	0.060806035	0.531173149	0.809662429	0.520410601	0.045090165	0.873246133	0.759301973	0.267292348	0.567287925	0.297368301	0.107801067	0.820851655	0.506916997	0.22493746	0.863596704	0.546466675	0.594625653	0.007194245	0.516004052	0.135629217	0.665181259	0.539745115
1068	0	0.222042162	0.950942071	0.438798541	0.503036219	0.908001158	0.279648033	0.835909734	0.59045036	0.394573151	0.650578123	0.581444752	0.883149638	0.160807424	0.354187085	0.069652284	0.693098015	0.389191206	0.831930636	0.178008218	0.03628609	0.672870716	0.67301266	0.863227698
448	0	0.532180492	0.322932662	0.976130163	0.366943616	0.464796449	0.126041184	0.404513212	0.875326376	0.995796618	0.97523429	0.488917788	0.790663627	0.616342947	0.753826433	0.505238614	0.878594024	0.558136457	0.522351918	0.802946302	0.28845039	0.011347223	0.202852996	0.461675697
3092	0	0.834586571	0.30323042	0.442046181	0.231545777	0.039750639	0.675436699	0.702543334	0.296738572	0.994834486	0.875867297	0.595653283	0.222490429	0.035571662	0.162339628	0.704104247	0.765880994	0.461613865	0.856701748	0.058431924	0.237247861	0.070880853	0.935250921	0.569155313
2223	0	0.195155052	0.646932268	0.693024972	0.373543754	0.008347724	0.708835557	0.483450806	0.226183472	0.725739568	0.093730229	0.598047937	0.6009159	0.357108772	0.680876324	0.561008626	0.215642163	0.54048086	0.428174812	0.513311777	0.803534071	0.954007752	0.333872635	0.500919493
128	0	0.492776131	0.430117001	0.3033517	0.958188552	0.243515065	0.455950787	0.284750999	0.495475255	0.386884492	0.631158773	0.578067478	0.161938958	0.575818836	0.062959237	0.382032794	0.725776855	0.674635988	0.457311902	0.099932177	0.197123759	0.196032733	0.062218134	0.199958113
824	0	0.36081076	0.899115033	0.802319404	0.083477358	0.005342323	0.850932976	0.306240307	0.882186783	0.926859603	0.126437241	0.867938819	0.776687209	0.361488589	0.043819298	0.345036299	0.983339905	0.789981299	0.644090412	0.485408529	0.242910322	0.126005625	0.231109299	0.192422291
3261	0	0.462379705	0.740701165	0.861560989	0.49830549	0.114867849	0.974366852	0.602892052	0.309897927	0.062408842	0.759936529	0.53365989	0.375594493	0.486816897	0.882656539	0.693713863	0.590027128	0.451729905	0.892979469	0.113847375	0.007508679	0.219678529	0.587927095	0.224864698
3094	0	0.161153207	0.263921432	0.564276448	0.189346589	0.158909244	0.204370064	0.533258651	0.663899656	0.634442436	0.855544532	0.133325463	0.915165394	0.204638564	0.561349935	0.422736663	0.309341558	0.462163673	0.845353407	0.887088937	0.010834887	0.344160811	0.102890102	0.292658916
2956	0	0.651301683	0.684508526	0.309547304	0.632268222	0.59059088	0.570982485	0.509651642	0.169579206	0.911953975	0.653737579	0.003253343	0.152044895	0.585442973	0.640006675	0.218927923	0.477865548	0.570375896	0.940201322	0.196343429	0.682808833	0.478991656	0.94803838	0.23007699
3390	0	0.95339323	0.486639358	0.068956026	0.813601256	0.492563118	0.35049427	0.625148512	0.126467641	0.275733433	0.574554574	0.873448315	0.106444734	0.395051922	0.63158517	0.739178122	0.871581398	0.709473734	0.88573539	0.898304072	0.035184219	0.938073632	0.596235213	0.176232991
824	0	0.36081076	0.899115033	0.802319404	0.083477358	0.005342323	0.850932976	0.306240307	0.882186783	0.926859603	0.126437241	0.867938819	0.776687209	0.361488589	0.043819298	0.345036299	0.983339905	0.789981299	0.644090412	0.485408529	0.242910322	0.126005625	0.231109299	0.192422291
2754	0	0.102366306	0.565913881	0.447102748	0.817224511	0.980685205	0.5256546	0.055862254	0.558668869	0.182998982	0.253418393	0.550170722	0.350048458	0.720512746	0.019459435	0.667017467	0.723602479	0.436624177	0.666380628	0.220531305	0.925389059	0.122478726	0.195279219	0.908068482
3833	0	0.823521039	0.085912482	0.682443592	0.423137595	0.651288241	0.885682656	0.094033324	0.158996212	0.441707116	0.17368207	0.641203895	0.62392604	0.646018322	0.763084906	0.334872099	0.36315604	0.371863985	0.91305947	0.876271711	0.068933824	0.011995068	0.156178013	0.708001579
2794	0	0.446477581	0.150615262	0.764571637	0.584226777	0.263056746	0.695599755	0.011344135	0.413487719	0.12345152	0.88497426	0.893336115	0.286758194	0.825665589	0.470150209	0.499195938	0.357504696	0.405767351	0.718046506	0.27827441	0.384083109	0.772697416	0.774461955	0.598689128
4743	0	0.296478562	0.190511453	0.003484087	0.893677099	0.270979269	0.812958566	0.679209448	0.868529348	0.214376047	0.106331288	0.694247288	0.047154233	0.150247809	0.639692966	0.455338778	0.168624745	0.710311646	0.793267776	0.897231791	0.640064337	0.162438595	0.637650993	0.293421229
4086	0	0.528050527	0.238592907	0.706393204	0.214203491	0.778803258	0.541739256	0.326815776	0.561346375	0.438397794	0.832750214	0.820493423	0.619422431	0.492195221	0.753781371	0.655222382	0.688871591	0.572308456	0.678094889	0.985240445	0.566720202	0.367346579	0.124718341	0.49924049
3094	0	0.161153207	0.263921432	0.564276448	0.189346589	0.158909244	0.204370064	0.533258651	0.663899656	0.634442436	0.855544532	0.133325463	0.915165394	0.204638564	0.561349935	0.422736663	0.309341558	0.462163673	0.845353407	0.887088937	0.010834887	0.344160811	0.102890102	0.292658916
670	0	0.171323004	0.675656852	0.307072946	0.206326995	0.168706154	0.831274826	0.049628131	0.019326762	0.039058149	0.461374924	0.003571122	0.000253576	0.440571247	0.348767326	0.689928806	0.817127411	0.599571855	0.673161819	0.014140207	0.079129678	0.090776486	0.026525021	0.175376831
3678	0	0.438668471	0.172715112	0.564670143	0.192822983	0.031963228	0.373442553	0.071111445	0.264067853	0.558935791	0.025703014	0.048960051	0.632990872	0.196372324	0.076580898	0.462028611	0.579159647	0.436629181	0.903190106	0.96207198	0.069887312	0.249194439	0.858454196	0.994149669
3062	0	0.248951311	0.888532445	0.430038964	0.478450415	0.924781606	0.001033891	0.931805255	0.281354853	0.657738524	0.509610273	0.008465677	0.540969419	0.133817329	0.178872699	0.222346766	0.254981028	0.358760755	0.218968001	0.290552284	0.525597549	0.038939461	0.833163566	0.362420694
1088	0	0.791978483	0.878575718	0.619971489	0.820015396	0.413227008	0.358894515	0.82970218	0.145179812	0.116719883	0.096146347	0.359344297	0.516904205	0.695887019	0.752171054	0.616941876	0.610277033	0.492140248	0.905831127	0.683604079	0.80997248	0.000246834	0.58762805	0.775028431
1424	0	0.939043182	0.144496849	0.944825991	0.447029106	0.448356691	0.208848354	0.032172487	0.68443223	0.988255288	0.504760228	0.853960424	0.224939425	0.249594865	0.504300673	0.208094395	0.848728257	0.413661131	0.569887128	0.519113782	0.65646557	0.008259675	0.064035681	0.069565377
1621	0	0.362980199	0.202042132	0.186881937	0.412786176	0.616173101	0.902689427	0.104812446	0.451771266	0.462416557	0.797237114	0.839817295	0.664202374	0.561390408	0.292462277	0.127215609	0.327884886	0.544459949	0.464175868	0.284141369	0.995122816	0.151836672	0.828354676	0.682030364
1074	0	0.743882818	0.770308949	0.507060306	0.662323563	0.505592134	0.616793562	0.7297675	0.501181109	0.560628095	0.771247151	0.477783556	0.607457857	0.391464151	0.89186054	0.737314518	0.049723295	0.532175392	0.273851812	0.162209701	0.895970205	0.169976112	0.452696298	0.566640026
4039	0	0.603224503	0.413358806	0.528266585	0.874495257	0.269973276	0.69382088	0.180774377	0.086332529	0.850210772	0.208786911	0.94071471	0.627676918	0.965975441	0.576273131	0.136050848	0.56117895	0.589777184	0.925856418	0.810587463	0.292739388	0.323060409	0.899768516	0.601285945
3094	0	0.161153207	0.263921432	0.564276448	0.189346589	0.158909244	0.204370064	0.533258651	0.663899656	0.634442436	0.855544532	0.133325463	0.915165394	0.204638564	0.561349935	0.422736663	0.309341558	0.462163673	0.845353407	0.887088937	0.010834887	0.344160811	0.102890102	0.292658916
4476	0	0.744511726	0.032570157	0.276462639	0.544233884	0.122237106	0.234054077	0.750357828	0.03892379	0.089132951	0.641901686	0.501740698	0.729071945	0.893820802	0.266736269	0.074045164	0.841581358	0.462642795	0.849003984	0.995807519	0.678022068	0.010298196	0.110542325	0.566820384
3738	0	0.370488718	0.540132701	0.896724745	0.570129885	0.405513878	0.451675726	0.165141776	0.310961904	0.615454777	0.573534374	0.557634592	0.359702238	0.238599055	0.126621349	0.791803205	0.439804673	0.817622408	0.477898808	0.138725984	0.738220836	0.046490647	0.414416245	0.269282634
1673	0	0.240006389	0.367954762	0.567629236	0.663896858	0.614125045	0.996637297	0.280783904	0.483264602	0.895548954	0.477575831	0.396432477	0.946032673	0.893560025	0.978639751	0.238811673	0.898467846	0.561400096	0.29335857	0.19597902	0.34155709	0.795273911	0.329025517	0.661374305
3353	0	0.545445267	0.008246389	0.268044819	0.796015829	0.376583309	0.695810562	0.74804405	0.985778461	0.695202211	0.307893503	0.680487587	0.421551683	0.940718835	0.870369874	0.45752633	0.257119476	0.711366264	0.734491701	0.69618466	0.542274927	0.519853922	0.229906231	0.937814223
3032	0	0.052918397	0.542507296	0.944365795	0.568982765	0.249400532	0.909089442	0.56700035	0.369893625	0.01609705	0.683594606	0.476334668	0.108406976	0.784667443	0.342233312	0.54951493	0.232647499	0.785549553	0.533519791	0.090531029	0.110421724	0.155805931	0.209387941	0.00655849
485	0	0.958894657	0.513424728	0.171972434	0.506120622	0.166624092	0.971449907	0.105086219	0.086343066	0.540573113	0.736938197	0.381417517	0.153240236	0.011609926	0.300047246	0.402860843	0.295752362	0.31363768	0.736008379	0.004172587	0.417113362	0.147089259	0.274040948	0.154206851
